topic	sentence0내일 반품할 노트북이 삼성인지 엘지인지 알려주세요0내일 삼성노트북을 반품할거에요 엘지노트북을 반품할거에요0내일 삼성노트북이랑 엘지노트북 중에 어떤 노트북을 반품하는거에요0혹시 내일 반품할 노트북이 삼성과 엘지 중에 무엇인지 아시나요0내일 노트북 반품이 삼성노트북인지 엘지노트북인지 확인부탁드립니다�립니다
3	내일 오후 열두시랑 한 시 중에 부모님이랑 점심 먹을 수 있는 시간이 언제인지 좀 아시나요
3	내일 부모님이랑 점심식사 할 수 있는 시간대가 언젠지 알려주실 수 있으신가요 오후 열두시랑 한 시 둘 중에요
3	내일 오후에 열두시랑 한시 중에 점심식사 되는 때가 언제야 부모님하고 할건데
3	부모님이랑 점심식사 가능한 시간이 내일 오후 열두시하고 한시 중에 언제냐
3	있잖아 내일 오후 열두시하고 한시 중에 부모님이랑 점심할건데 되는 때가 언제니
3	내일 오후 열두시랑 한시 중에 부모님이랑 점심 먹을 수 있는 시간이 언제야
3	내일 부모님이랑 점심식사 할 수 있는 시간대가 언제인지 아니 오후 열두시랑 한시 중에 언제가 가능해
3	집들이 날이 언제입니까 이번주랑 다음주 둘 중에요
3	이번주하고 다음주 둘 중에 집들이 날짜가 언제죠
3	이번주랑 다음주 중에 언젠지 혹시 물어봐도 되나요 집들이 날짜요
3	이번주하고 다음주 둘 중에 집들이 날이 언젠지 좀 아시나요
3	그 집들이 날짜말입니다 이번주랑 다음주 중에 언제입니까
3	나 이번에 가는 집들이 날이 언제야 이번주랑 다음주 중에
3	이번주랑 다음주 둘 중에 집들이 날짜가 언제지
3	이번주랑 다음주 중에 언제였더라 집들이 날짜
3	있잖아 나 이번주랑 다음주 중에 집들이 날이 언제인지 아니
3	집들이 날짜 이번주랑 다음주 중에 언제냐
3	강당과 교실 중에 신입생 오티 장소가 어디로 정해졌었죠
3	신입생 오티 장소말입니다 강당이랑 교실 중에 어디입니까
3	강당이랑 교실 중에 어디서 신입생 오티하기로 했죠
3	신입생 오티 하는 장소요 강당이랑 교실 중 어딘가요
3	신입생 오티하는 장소는 강당과 교실 중 어딘지 물어봐도 될까요
3	강당이랑 교실 중 신입생들 오티 장소가 어디로 정해졌지
3	신입생 오티 장소 강당이랑 교실 중에 어디야
3	강당이랑 교실 중 어디서 신입생 오티하기로 했지
3	신입생 오티하는 장소있잖아 강당이랑 교실 중에 어디냐
3	신입생 오티하는 장소 강당과 교실 중에 어딘지 물어봐도 되니
3	이번 년도 제 음력 생일이 금요일하고 토요일 중에 언제인가요
3	제 음력 생일이 이번 년도에 금요일하고 토요일 중에 언제입니까
3	이번 해 제 음력 생일은 금요일이랑 토요일 둘 중에 언제죠
3	이번 해 금요일이랑 토요일 중에 제 음력 생일은 언제지 좀 아시나요
3	제 음력 생일 이번해엔 금요일하고 토요일 중에 언젠지 물어봐도 될까요
3	이번 년도 나 음력 생일이 금요일하고 토요일 중에 언제냐
3	나 음력 생일이 이번 해에 금요일 하고 토요일 중에 언제야
3	이번해 나 음력 생일 있잖아 그거 금요일이랑 토요일 중에 언제지
3	이번해 금요일이랑 토요일 중에 나 음력생일은 언젠지 너 알고있니
3	나 음력 생일이 이번해는 금요일하고 토요일 중에 언젠지 물어봐도 되니
3	친구를 강남역 십일번출구랑 십이번출구 중에 어디서 만나기로 했나요
3	친구 어디서 만나기로 했었죠 강남역 십일번이랑 십이번 출구 중에서요
3	강남역 십일번이랑 십이번 출구 중에 어디서 친구 만나기로 했었나요
3	강남역에서 친구 만나기로 했던 거요 십일번이랑 십이번 출구 중에 어딘지 아시나요
3	친구 만나기로 했던 거 거기 십일번이랑 십이번 출구랑 어디였죠 강남역에서요
3	친구를 강남역 십일번출구랑 십이번출구 중 어디서 만나기로 했지
3	친구 어디서 만나기로 했지 강남역 십일번이랑 십이번 출구 중에
3	강남역 십일번이랑 십이번 출구 중에 어디서 내가 친구를 만나기로 했지
3	강남역에서 친구 만나기로 했잖아 십일번이랑 십이번 출구 중에 어디였지
3	왜 친구 만나기로 한거 거기가 십일번이랑 십이번 출구 중 어디였지 강남역출구
3	택배기사님 내일 도착 시간이 한시랑 두시 중에 언제입니까
3	언제죠 한시랑 두시 중에요 택배 기사님 내일 도착 시간말입니다
3	한시랑 두시 중에 언제 택배기사님이 내일 도착하시나요
3	내일 한시하고 두시 중에 도착시간이 언제죠 택배기사님이요
3	내일 한시하고 두시 중에 택배 기사님 도착시간이 언제인지 혹시 아십니까
3	택배기사님 내일 오는 시간이 한시랑 두시 중에 언제야
3	언제지 한시랑 두시 중에 택배 기사님 내일 도착 시간말야
3	한시랑 두시 중에 언제 택배 기사님이 내일 온다했지
3	야 내일 한시랑 두시 중에 도착시간이 몇시야 택배 오는거
3	내일 한시랑 두시 중에 택배 도착시간이 언제인지 아냐
3	대리와 팀장 중에 금일 미팅 참석자는 누구인가요
3	오늘 미팅 참석자 대리랑 팀장 중에 누구죠
3	누구죠 대리랑 팀장 중에서요 오늘 미팅 참석자말입니다
3	오늘 미팅 참석자가 누군지 혹시 아시나요 대리랑 팀장 중에서요
3	오늘 대리랑 팀장 중에 누가 미팅 참석자입니까
3	대리와 팀장 중에 미팅 참석자는 누구니
3	우리 오늘 미팅 참석자가 대리랑 팀장 중에 누구야
3	누구냐 대리랑 팀장 중에 오늘 미팅 참석자
3	오늘 미팅 참석하는 사람이 누군지 아니 대리랑 팀장 중에
3	우리 오늘 대리랑 팀장 중에 누가 미팅 참석자니
3	이번달 이십오일과 이십육일 중 퇴사일이 언제인가요
3	이번달 퇴사일이 언제인가요 이십오일이랑 이십육일 중에요
3	언제가 이번달 퇴사일인가요 이번달 이십오일하고 이십육일 중에서요
3	이번달 이십오일하고 이십육일 중에 언제가 퇴사일인지요
3	그 언제가 퇴사날인지 좀 알려주시겠나요 이번달 이십오일하고 이십육일 중에서요
3	이번달 이십오일이랑 이십육일 중에 퇴사일 언제였지
3	이번달 퇴사일 알려줘 이십오일이랑 이십육일 중에
3	언제 이번달 퇴사일이니 이번달 이십오일하고 이십육일 중에
3	그 있잖아 이번달 이십오하고 이십육일 중에 언제 퇴사일이지
3	퇴사일 좀 알려줘 이번달 이십오일하고 이십육일 중에
3	동네 오일장 열리는 날이요 그게 삼일이랑 사일 둘 중에 언젠지 혹시 아시나요
3	삼일이랑 사일 중에 언제인지 좀 물어봐도 될까요 동네 오일장 열리는 날이요
3	동네 오일장 열리는 날 그거 삼일하고 사일 둘 중에 언제죠
3	삼일이랑 사일 중에 언제입니까 동네 오일장 열리는 날 말이에요
3	동네 오일장 열리는 때가 삼일이랑 사일 중에 언제였나요
3	동네 오일장 열리는 날있잖아 그게 삼일이랑 사일 둘 중에 언제였지
3	있잖아 삼일이랑 사일 중에 언제인지 물어봐도 될까 동네 오일장 열리는 날
3	동네 오일장 열리는 날 궁금한데 삼일하고 사일 중에 언제지
3	삼일이랑 사일 중에 언젠지 알아 동네 오일장 열리는 날 말이야
3	동네 오일장 여는 때가 삼일이랑 사일 중에 언제니
3	다음주 수요일 미팅이 인사팀이랑 경영팀 중에 어느 팀이랑 하는 건가요
3	다음주 수요일 미팅 때 인사랑 경영 중에 무슨 팀이랑 하는 건지 아십니까
3	인사랑 경영팀 중에 어디랑 미팅 하나요 다음주 수요일에요
3	다음주 수요일에 미팅하는 거 인사팀이랑 경영팀 중에 어디랑 하는 건가요
3	인사팀이랑 경영팀 중에 어디랑 다음주 수요일에 미팅합니까
3	다음주 수요일에 하는 미팅이 인사팀이랑 경영팀 중에 어디랑 하는거지
3	나 다음주 수요일 미팅 때 인사랑 경영 중에 무슨 팀이랑 하는건지 알아
3	인사랑 경영팀 중에 어디랑 미팅 하냐 다음주 수요일에
3	다음주 수요일에 미팅하는거 인사팀이랑 경영팀중에 어디랑 하지
3	인사랑 경영 중에 어디랑 다음주 수요일에 미팅하냐
3	영어스터디 장소요 어디였었죠 신촌이랑 강남 중에서요
3	신촌하고 강남 둘 중에 어디인지 혹시 아시나요 영어스터디 장소말입니다
3	신촌과 강남 중에 영어 스터디 장소는 어느 곳인가요
3	어느 곳이 영어 스터디 장소인지 혹시 아시나요 신촌과 강남 둘 중에서요
3	영어 스터디 장소가 신촌이랑 강남 중에 어디인지 물어봐도 될까요
3	영어스터디 하는 장소 있잖아 어디였지 신촌이랑 강남 중에
3	신촌하고 강남 중에 어디인지 알아 영어스터디 하는 장소말이야
3	신촌과 강남 중에 영어스터디 하는 장소 위치가 어디지
3	어느 곳이 영어스터디 장소인지 너 아니 신촌이랑 강남 중에
3	영어 스터디 장소 신촌이랑 강남 중에 어디인지 물어봐도 돼
3	팔월과 구월 중 자동차 부품 리콜 마감 날이 언제죠
3	팔월과 구월 중 자동차 부품 리콜 마감 날짜가 어떻게 되나요
3	팔월과 구월 중 언제가 자동차 부품 리콜 마감 날인가요
3	그 자동차 부품 리콜 마감날이요 팔월하고 구월 중에 언제인가요
3	언제 자동차 부품 리콜 마감날입니까 팔월과 구월 중에 말입니다
3	팔월 구월 중에 자동차 부품 리콜하는 마감일이 언제야
3	팔월 구월 중에 자동차 부품 리콜 마감일이 어떻게 돼
3	팔월 구월 중에 언제 자동차 부품 리콜 마감날이지
3	자동차 부품 리콜 마감날있잖아 그게 팔월하고 구월 중에 언제지
3	언제가 자동차 부품 리콜 마감날이지 팔월 구월 중에
3	파리바게트 마늘빵 입고 시간이 오전 열시랑 오후 두시 중에 언제죠
3	그 언제였죠 오전 열시랑 오후 두시 중에요 파리바게뜨 마늘빵 입고시간이요
3	오전 열시하고 오후 두시 중에 어느 때에 파리바게트 마늘빵 입고시간입니까
3	언제가 파리바게뜨 마늘빵 입고시간인가요 오전 열시하고 오후 두시 중에요
3	파리바게뜨 마늘빵 입고시간이 오전 열시랑 오후 두시 중에 언제인지 아시나요 혹시
3	파리바게트 마늘빵 나오는 시간이 오전 열시랑 오후 두시 중에 언제야
3	그 언제지 오전 열시랑 오후 두시 중에 파리바게트 마늘빵 나오는 시간
3	오전 열시하고 오후 두시 중에 파리바게트 마늘빵 나오는 시간 언제지
3	언제가 파리바게트 마늘빵 나오는 시간이지 오전 열시랑 오후 두시 중에
3	나 파리바게트 마늘빵 입고시간 궁금한데 오전 열시랑 오후 두시 중에 언제인지 혹시 알아
3	집 앞 스시집 마지막 주문시간이 오후 아홉시랑 아홉시 반 둘 중에 언제인지 여쭈어봐도 될까요
3	집 앞 스시집 마지막 주문시간이 언제인가요 오후 아홉시랑 아홉시 반 둘 중에요
3	오후 아홉시랑 아홉시 반 중에 언제가 집 앞 스시집 마지막 주문시간인가요
3	집 앞 스시집 마지막 주문시간 언제였죠 오후 아홉시랑 아홉시 반 둘 중 하나였는데
3	집 앞 스시집 마지막 주문시간이 오후 아홉시하고 아홉시 반 둘 중에 어느 떄입니까
3	우리 집 앞 스시집 마지막 오더 시간이 오후 아홉시인가 아홉시 반인가
3	집 앞에 스시집 있잖아 거기 마지막으로 주문 받는 시간이 언제야 아홉시랑 아홉시 반중에
3	오후 아홉시랑 아홉시 반 중에 언제가 우리 집 앞 스시집 라스트 오더시간이지
3	집 앞에 스시집 거기 마지막 오더시간 언제니 오후 아홉시랑 아홉시 반 중에 하나였는데
3	집 앞에 있는 스시집 라스트 오더 시간이 오후 아홉시하고 아홉시 반 중에 어느 때니
3	세차장 오픈 시간이 오전 여덟시랑 아홉시 중에 언제인가요
3	세차장 오픈 시간은 오전 여덟시랑 아홉시 둘 중에 언제인지 혹시 아세요
3	세차장 오픈 시간 그거요 오전 여덟시랑 아홉시중에 언제였나요
3	오전 여덟시하고 아홉시 둘 중에 언제가 세차장 오픈 시간인가요
3	언제가 세차장 오픈 시간이었는지 아시나요 오전 여덟시하고 아홉시 중에서요
3	세차장 오픈하는 시간이 오전 여덟시랑 아홉시 중에 언제인지 기억나니
3	세차장 문 여는 시간있잖아 그게 오전 여덟시랑 아홉시 중에 언제였지
3	세차장 여는 시간 그거 오전 여덟시랑 아홉시 중에 언제냐
3	오전 여덟시하고 아홉시 중에 언제가 세차장 오픈 시간이지
3	뭐지 세차장있잖아 오픈 시간이 언제인지 아니 오전 여덟시나 아홉시인거 같은데
3	아들 입학식 날짜가 삼월 이일하고 삼일 중에 언제죠
3	아들내미 입학식 날짜가 언젠지 아시나요 삼월 이일 삼일 둘 중에서요
3	삼월 이일하고 삼일 둘 중에 언제가 아들 입학식 날짜인가요
3	언제가 아들 입학식 날짜 때였나요 삼월 이일 삼일 둘 중에요
3	삼월 이일하고 삼일 둘 중에 아들 입학식 때가 언제인지 혹시 아십니까
3	아들 입학식 날짜가 삼월 이일하고 삼일 중에 언제냐
3	아들내미 입학식 날이 언젠지 아니 삼월 이일 삼일 둘 중에
3	삼월 이일하고 삼일 중에 언제가 아들 입학식 날짜니
3	언제가 아들 입학식 때니 삼월 이일 삼일 중에 말이야
3	삼월 이일하고 삼일 중에 아들 입학식 때가 언제인지 혹시 아니
3	스시집 예약 때가 오후 여섯시랑 일곱시 둘 중에 언젠가요
3	그 여섯시랑 일곱시 둘 중에 언제였었죠 오늘 스시집 예약 시간이요
3	오늘 스시집 예약 시간은 여섯시랑 일곱시 둘 중에 언젠지 혹시 아십니까
3	오늘 여섯시랑 일곱시 중에 언제가 스시집 예약 시간인가요
3	오늘 스시집 예약 했던 시간이 여섯시랑 일곱시 둘 중에 언제였는지 혹시 아시나요
3	스시집 예약한 때가 오후 여섯시랑 일곱시 중에 언제니
3	그 여섯시랑 일곱시 중에 언제였지 오늘 스시집 예약한 시간
